datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape
B3,roll_02,mlr,is_daylight,0,104,374.0541340442602,483.5830866910836,53.14660119021928
B3,roll_02,mlr,is_daylight,1,63,550.600194399269,749.2561208521149,139.17658295348764
B3,roll_02,mlr,overall,ALL,167,440.65534244165866,597.8399684846825,85.60102544821872
B3,roll_02,mlr,pool_on,0,167,440.65534244165866,597.8399684846825,85.60102544821872
B3,roll_02,mlr,pool_switch,0,167,440.65534244165866,597.8399684846825,85.60102544821872
B3,roll_02,mlr,pv_regime,high,4,827.8200905024812,885.6021894491493,490.61914885018945
B3,roll_02,mlr,pv_regime,low,31,609.8989330869305,822.254302219437,60.488929460409445
B3,roll_02,mlr,pv_regime,med,18,545.5776247250732,741.2953202240571,264.0325781538072
B3,roll_02,mlr,pv_regime,night,114,364.48155837720094,474.8059632787707,50.04518802114512
B3,roll_02,mlr,temp_bin,0,3,318.5568892673081,399.93460413847146,16.746109488745155
B3,roll_02,mlr,temp_bin,1,88,376.5636811260356,494.8536513403541,52.96955167559001
B3,roll_02,mlr,temp_bin,2,74,521.5912243791596,709.5243466790793,118.22499667120006
B3,roll_02,mlr,temp_bin,3,2,449.2084884030671,450.09927721977976,417.5813101327828
B3,roll_02,persistence,flag_demand_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,flag_pool_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,flag_pv_imputed,0,153,477.0632867452539,717.276395177727,73.72745086620608
B3,roll_02,persistence,flag_pv_imputed,1,14,141.66083827658332,261.0536133258675,18.006082493433876
B3,roll_02,persistence,flag_temp_imputed,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,gaplendemandbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,gaplenpoolbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,gaplenpvbin,0,153,477.0632867452539,717.276395177727,73.72745086620608
B3,roll_02,persistence,gaplenpvbin,1,1,8.321551064972141,8.321551064972141,2.1779356943057335
B3,roll_02,persistence,gaplenpvbin,2,6,81.44084078202316,117.152902025998,16.959314944593316
B3,roll_02,persistence,gaplenpvbin,3,7,212.3264485878651,352.87953903686173,21.164475649458367
B3,roll_02,persistence,gaplentempbin,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,imputed_any,0,153,477.0632867452539,717.276395177727,73.72745086620608
B3,roll_02,persistence,imputed_any,1,14,141.66083827658332,261.0536133258675,18.006082493433876
B3,roll_02,persistence,imputed_count,0,153,477.0632867452539,717.276395177727,73.72745086620608
B3,roll_02,persistence,imputed_count,1,14,141.66083827658332,261.0536133258675,18.006082493433876
B3,roll_02,persistence,is_daylight,0,104,342.2493530620492,533.0649839138016,32.3461969426976
B3,roll_02,persistence,is_daylight,1,63,625.079395070522,891.9204834453851,129.65683579995323
B3,roll_02,persistence,overall,ALL,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,pool_on,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,pool_switch,0,167,448.9457162149462,690.7010939146944,69.05619842777008
B3,roll_02,persistence,pv_regime,high,4,843.5037588234306,873.7891258005028,440.0433006712523
B3,roll_02,persistence,pv_regime,low,31,711.9626111037645,1008.329260275867,66.29987603745661
B3,roll_02,persistence,pv_regime,med,18,567.3528489785648,844.534121201102,228.40271758627907
B3,roll_02,persistence,pv_regime,night,114,344.88357321729313,531.9566642369306,31.628656675775595
B3,roll_02,persistence,temp_bin,0,3,382.3570183568704,545.265013648467,19.868913894800745
B3,roll_02,persistence,temp_bin,1,88,326.483094968501,531.0215087760715,31.620954497520863
B3,roll_02,persistence,temp_bin,2,74,600.2314355492437,852.0951153212393,108.49047144955001
B3,roll_02,persistence,temp_bin,3,2,339.6124824766389,342.7432627370007,330.9197563523324
B3,roll_02,rf,flag_demand_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,flag_pool_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,flag_pv_imputed,0,153,434.4466754874899,605.2453324778838,78.9028521162708
B3,roll_02,rf,flag_pv_imputed,1,14,124.01973299045792,175.30011319620488,22.079580734940826
B3,roll_02,rf,flag_temp_imputed,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,gaplendemandbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,gaplenpoolbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,gaplenpvbin,0,153,434.4466754874899,605.2453324778838,78.9028521162708
B3,roll_02,rf,gaplenpvbin,1,1,11.254146666902273,11.254146666902273,2.9454614342236707
B3,roll_02,rf,gaplenpvbin,2,6,179.4969275264383,232.73516521992082,35.58033166830341
B3,roll_02,rf,gaplenpvbin,3,7,92.57722143441129,122.53350388221425,13.240954120732487
B3,roll_02,rf,gaplentempbin,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,imputed_any,0,153,434.4466754874899,605.2453324778838,78.9028521162708
B3,roll_02,rf,imputed_any,1,14,124.01973299045792,175.30011319620488,22.079580734940826
B3,roll_02,rf,imputed_count,0,153,434.4466754874899,605.2453324778838,78.9028521162708
B3,roll_02,rf,imputed_count,1,14,124.01973299045792,175.30011319620488,22.079580734940826
B3,roll_02,rf,is_daylight,0,104,291.58992586819,406.2166446986722,33.38135556244363
B3,roll_02,rf,is_daylight,1,63,601.2899257327081,789.9792074143886,141.42205596165817
B3,roll_02,rf,overall,ALL,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,pool_on,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,pool_switch,0,167,408.4228599488166,581.5397403590157,74.13922457532098
B3,roll_02,rf,pv_regime,high,4,786.5835582340663,869.3087352621657,497.985686884169
B3,roll_02,rf,pv_regime,low,31,670.5627189907258,899.4473475899474,69.3739677877962
B3,roll_02,rf,pv_regime,med,18,583.5719025420717,733.2710353857955,252.7870640669531
B3,roll_02,rf,pv_regime,night,114,296.215305649529,404.98166353845266,32.35568071855342
B3,roll_02,rf,temp_bin,0,3,139.0764372495796,147.5763458044789,7.278372241169985
B3,roll_02,rf,temp_bin,1,88,308.4856494801122,434.3060994933537,33.56544077304227
B3,roll_02,rf,temp_bin,2,74,539.2518868833815,730.8336183879771,116.71844316341571
B3,roll_02,rf,temp_bin,3,2,369.0057580417613,379.9376190716165,384.24590261730526
B3,roll_03,mlr,flag_demand_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,flag_pool_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,flag_pv_imputed,0,147,484.6458330112284,618.2044177172102,84.12073713031705
B3,roll_03,mlr,flag_pv_imputed,1,20,250.70603329074933,323.1384077947262,36.564998548235295
B3,roll_03,mlr,flag_temp_imputed,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,gaplendemandbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,gaplenpoolbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,gaplenpvbin,0,147,484.6458330112284,618.2044177172102,84.12073713031705
B3,roll_03,mlr,gaplenpvbin,1,2,156.7236129219775,160.24812786589877,23.879812561622074
B3,roll_03,mlr,gaplenpvbin,2,7,367.3410822331706,462.52753118558,49.49178762226117
B3,roll_03,mlr,gaplenpvbin,3,11,193.5714422126217,221.45955246146806,30.64525749869396
B3,roll_03,mlr,gaplentempbin,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,imputed_any,0,147,484.6458330112284,618.2044177172102,84.12073713031705
B3,roll_03,mlr,imputed_any,1,20,250.70603329074933,323.1384077947262,36.564998548235295
B3,roll_03,mlr,imputed_count,0,147,484.6458330112284,618.2044177172102,84.12073713031705
B3,roll_03,mlr,imputed_count,1,20,250.70603329074933,323.1384077947262,36.564998548235295
B3,roll_03,mlr,is_daylight,0,104,420.14075790844703,541.7136401668103,43.441606849295574
B3,roll_03,mlr,is_daylight,1,63,516.863798349001,663.6737861938983,136.17652725070747
B3,roll_03,mlr,overall,ALL,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,pool_on,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,pool_switch,0,167,456.6290905297339,590.6879365902295,78.42543909653482
B3,roll_03,mlr,pv_regime,high,7,915.9154664576006,1025.017406707108,250.1875337513328
B3,roll_03,mlr,pv_regime,low,29,525.8050078773289,656.8210915440087,137.3970758820346
B3,roll_03,mlr,pv_regime,med,19,438.6007571424486,578.5247986458852,132.95587810930033
B3,roll_03,mlr,pv_regime,night,112,413.0704485635115,534.8863921185947,43.170167037556
B3,roll_03,mlr,temp_bin,1,60,332.3117900882276,418.7560948740103,43.06617338833167
B3,roll_03,mlr,temp_bin,2,99,543.7706076059308,685.7232363231907,99.70522568028117
B3,roll_03,mlr,temp_bin,3,8,310.6325700230949,386.5754247522195,80.28257293419676
B3,roll_03,persistence,flag_demand_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,flag_pool_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,flag_pv_imputed,0,147,489.8877120148567,666.3876033382725,82.04271941067812
B3,roll_03,persistence,flag_pv_imputed,1,20,170.2420555587556,328.14125632276426,15.115467966437155
B3,roll_03,persistence,flag_temp_imputed,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,gaplendemandbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,gaplenpoolbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,gaplenpvbin,0,147,489.8877120148567,666.3876033382725,82.04271941067812
B3,roll_03,persistence,gaplenpvbin,1,2,329.47004519743064,464.4152307340205,32.19419975252581
B3,roll_03,persistence,gaplenpvbin,2,7,284.4953365047382,439.62940768232056,22.647738451511536
B3,roll_03,persistence,gaplenpvbin,3,11,68.58487865882574,183.21685022062059,7.216980969373702
B3,roll_03,persistence,gaplentempbin,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,imputed_any,0,147,489.8877120148567,666.3876033382725,82.04271941067812
B3,roll_03,persistence,imputed_any,1,20,170.2420555587556,328.14125632276426,15.115467966437155
B3,roll_03,persistence,imputed_count,0,147,489.8877120148567,666.3876033382725,82.04271941067812
B3,roll_03,persistence,imputed_count,1,20,170.2420555587556,328.14125632276426,15.115467966437155
B3,roll_03,persistence,is_daylight,0,104,399.2904136970634,610.7277321046823,35.58601198421636
B3,roll_03,persistence,is_daylight,1,63,537.9703452835627,674.2590562815245,137.4864105768242
B3,roll_03,persistence,overall,ALL,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,pool_on,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,pool_switch,0,167,451.6067950740062,635.4412020496833,74.02747971675704
B3,roll_03,persistence,pv_regime,high,7,930.2463895815833,1104.6681494983393,307.630188863596
B3,roll_03,persistence,pv_regime,low,29,486.93954023771073,595.72592485432,106.19747369468624
B3,roll_03,persistence,pv_regime,med,19,589.6545589852894,688.9608732205905,168.47062985214322
B3,roll_03,persistence,pv_regime,night,112,389.1243460953022,594.4660978460304,35.07597398496994
B3,roll_03,persistence,temp_bin,1,60,312.32137322397,494.99760583602716,30.42041796515742
B3,roll_03,persistence,temp_bin,2,99,521.3957673414204,703.1931029678727,95.22347756254432
B3,roll_03,persistence,temp_bin,3,8,632.6089271400277,687.1363399747343,138.77996951213683
B3,roll_03,rf,flag_demand_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,flag_pool_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,flag_pv_imputed,0,147,453.8146255033805,628.0978613541348,75.52147255032635
B3,roll_03,rf,flag_pv_imputed,1,20,118.66628563705368,156.22784934187925,18.9070143097982
B3,roll_03,rf,flag_temp_imputed,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,gaplendemandbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,gaplenpoolbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,gaplenpvbin,0,147,453.8146255033805,628.0978613541348,75.52147255032635
B3,roll_03,rf,gaplenpvbin,1,2,103.58377265625234,138.64317965084686,10.874803472171164
B3,roll_03,rf,gaplenpvbin,2,7,78.12506491470457,104.3014473125403,13.080131795635866
B3,roll_03,rf,gaplenpvbin,3,11,147.20751936596696,184.279287123932,24.075432425651876
B3,roll_03,rf,gaplentempbin,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,imputed_any,0,147,453.8146255033805,628.0978613541348,75.52147255032635
B3,roll_03,rf,imputed_any,1,20,118.66628563705368,156.22784934187925,18.9070143097982
B3,roll_03,rf,imputed_count,0,147,453.8146255033805,628.0978613541348,75.52147255032635
B3,roll_03,rf,imputed_count,1,20,118.66628563705368,156.22784934187925,18.9070143097982
B3,roll_03,rf,is_daylight,0,104,319.83108162667423,491.7709701534636,30.369311226297985
B3,roll_03,rf,is_daylight,1,63,568.5975106756172,727.3504548923405,132.08552989776106
B3,roll_03,rf,overall,ALL,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,pool_on,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,pool_switch,0,167,413.67709977088623,591.7631250667937,68.74129791074213
B3,roll_03,rf,pv_regime,high,7,832.7558786117778,1011.0083064890941,141.08129178744107
B3,roll_03,rf,pv_regime,low,29,566.1841420447673,693.7049499954305,155.94462688783648
B3,roll_03,rf,pv_regime,med,19,539.30213238163,705.6465758258923,128.04442987659485
B3,roll_03,rf,pv_regime,night,112,326.6848560438066,499.18971049954047,31.580262153386535
B3,roll_03,rf,temp_bin,1,60,199.26580680593014,302.53128202338047,25.440255282412345
B3,roll_03,rf,temp_bin,2,99,539.7751081650074,715.0727910686077,89.36544448236869
B3,roll_03,rf,temp_bin,3,8,461.2989431308081,544.0093532320619,138.2753037993374
B3,roll_04,mlr,flag_demand_imputed,0,159,409.0663059616517,539.7375581931832,55.913588393544124
B3,roll_04,mlr,flag_demand_imputed,1,8,367.0856328418813,575.5723542919333,28.203228370334603
B3,roll_04,mlr,flag_pool_imputed,0,159,409.0663059616517,539.7375581931832,55.913588393544124
B3,roll_04,mlr,flag_pool_imputed,1,8,367.0856328418813,575.5723542919333,28.203228370334603
B3,roll_04,mlr,flag_pv_imputed,0,125,423.37864914485925,562.46148171451,57.333232890730045
B3,roll_04,mlr,flag_pv_imputed,1,42,358.47372779833995,473.69489685347565,46.4102921474985
B3,roll_04,mlr,flag_temp_imputed,0,157,403.9022199810776,534.3385911363473,56.07045413373866
B3,roll_04,mlr,flag_temp_imputed,1,10,456.55791736084984,643.6869672357655,31.282508253922302
B3,roll_04,mlr,gaplendemandbin,0,159,409.0663059616517,539.7375581931832,55.913588393544124
B3,roll_04,mlr,gaplendemandbin,3,8,367.0856328418813,575.5723542919333,28.203228370334603
B3,roll_04,mlr,gaplenpoolbin,0,159,409.0663059616517,539.7375581931832,55.913588393544124
B3,roll_04,mlr,gaplenpoolbin,3,8,367.0856328418813,575.5723542919333,28.203228370334603
B3,roll_04,mlr,gaplenpvbin,0,125,423.37864914485925,562.46148171451,57.333232890730045
B3,roll_04,mlr,gaplenpvbin,1,7,430.18766404326936,502.0793493053309,35.94343104495941
B3,roll_04,mlr,gaplenpvbin,2,19,281.5886323411239,341.3036317512971,31.544371656147526
B3,roll_04,mlr,gaplenpvbin,3,16,418.3999315466275,583.4373895250628,68.64282446333864
B3,roll_04,mlr,gaplentempbin,0,157,403.9022199810776,534.3385911363473,56.07045413373866
B3,roll_04,mlr,gaplentempbin,3,10,456.55791736084984,643.6869672357655,31.282508253922302
B3,roll_04,mlr,imputed_any,0,123,417.0198132701948,556.2088860396876,57.55654354280251
B3,roll_04,mlr,imputed_any,1,44,379.1997881455393,498.1171083668603,46.28253467662463
B3,roll_04,mlr,imputed_count,0,123,417.0198132701948,556.2088860396876,57.55654354280251
B3,roll_04,mlr,imputed_count,1,36,381.8918226574632,479.2076933247988,50.300158300244625
B3,roll_04,mlr,imputed_count,4,8,367.0856328418813,575.5723542919333,28.203228370334603
B3,roll_04,mlr,is_daylight,0,98,382.2608170784112,480.4475362620125,42.39079163906606
B3,roll_04,mlr,is_daylight,1,69,442.2705454630927,617.947618489098,71.90708407112638
B3,roll_04,mlr,overall,ALL,167,407.0552557523215,541.5082768696994,54.5861459972227
B3,roll_04,mlr,pool_on,0,167,407.0552557523215,541.5082768696994,54.5861459972227
B3,roll_04,mlr,pool_switch,0,167,407.0552557523215,541.5082768696994,54.5861459972227
B3,roll_04,mlr,pv_regime,high,7,292.5681063455059,383.62334063381417,49.33776955080771
B3,roll_04,mlr,pv_regime,low,48,398.25924436053236,561.3446586152481,75.96869153019247
B3,roll_04,mlr,pv_regime,med,9,702.7566079349676,831.2053934657552,92.27708193132675
B3,roll_04,mlr,pv_regime,night,103,393.09706568445523,508.1486228638422,41.684767610187954
B3,roll_04,mlr,temp_bin,1,42,357.7291449022195,429.26863218379475,36.98889005846532
B3,roll_04,mlr,temp_bin,2,98,436.8406110021351,604.0503894628025,62.814912775255785
B3,roll_04,mlr,temp_bin,3,26,379.047523327968,455.282521769905,52.664543345730486
B3,roll_04,mlr,temp_bin,4,1,287.98814000805567,287.98814000805567,37.21342011658869
B3,roll_04,persistence,flag_demand_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B3,roll_04,persistence,flag_demand_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
B3,roll_04,persistence,flag_pool_imputed,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B3,roll_04,persistence,flag_pool_imputed,1,8,173.20145427929262,449.95793287371225,8.329096318916275
B3,roll_04,persistence,flag_pv_imputed,0,125,421.9528650340532,593.3569766709453,53.534928978582144
B3,roll_04,persistence,flag_pv_imputed,1,42,206.94122794854144,359.1645987591767,17.5307345551553
B3,roll_04,persistence,flag_temp_imputed,0,157,377.78169187163047,550.0382066804143,46.61063589200945
B3,roll_04,persistence,flag_temp_imputed,1,10,212.39140792494126,439.0821080048149,11.028713859380826
B3,roll_04,persistence,gaplendemandbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B3,roll_04,persistence,gaplendemandbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
B3,roll_04,persistence,gaplenpoolbin,0,159,377.67313250856006,548.3384414191545,46.29889435904378
B3,roll_04,persistence,gaplenpoolbin,3,8,173.20145427929262,449.95793287371225,8.329096318916275
B3,roll_04,persistence,gaplenpvbin,0,125,421.9528650340532,593.3569766709453,53.534928978582144
B3,roll_04,persistence,gaplenpvbin,1,7,315.83606134483,371.8949284842907,24.775034744188304
B3,roll_04,persistence,gaplenpvbin,2,19,213.45691570040975,320.3560631073373,20.941640646011848
B3,roll_04,persistence,gaplenpvbin,3,16,151.5623591323215,395.276309768554,10.310902239561202
B3,roll_04,persistence,gaplentempbin,0,157,377.78169187163047,550.0382066804143,46.61063589200945
B3,roll_04,persistence,gaplentempbin,3,10,212.39140792494126,439.0821080048149,11.028713859380826
B3,roll_04,persistence,imputed_any,0,123,422.81142832716733,596.0631608076646,54.05050206731943
B3,roll_04,persistence,imputed_any,1,44,214.3144095194048,360.7504999974152,17.72602771270456
B3,roll_04,persistence,imputed_count,0,123,422.81142832716733,596.0631608076646,54.05050206731943
B3,roll_04,persistence,imputed_count,1,36,223.4506217949853,337.74182661716094,19.814234689101955
B3,roll_04,persistence,imputed_count,4,8,173.20145427929262,449.95793287371225,8.329096318916275
B3,roll_04,persistence,is_daylight,0,98,309.8077122337435,470.04071948194803,30.51529459475107
B3,roll_04,persistence,is_daylight,1,69,450.35483919113824,634.458324911539,64.31388555585052
B3,roll_04,persistence,overall,ALL,167,367.8780820544635,544.0314664782638,44.47998187807959
B3,roll_04,persistence,pool_on,0,167,367.8780820544635,544.0314664782638,44.47998187807959
B3,roll_04,persistence,pool_switch,0,167,367.8780820544635,544.0314664782638,44.47998187807959
B3,roll_04,persistence,pv_regime,high,7,277.8180161744495,315.3416695713391,49.614252306428966
B3,roll_04,persistence,pv_regime,low,48,415.1282639255275,566.2857644435921,64.32581264255514
B3,roll_04,persistence,pv_regime,med,9,745.583080296643,1026.1987293464347,96.8353276095116
B3,roll_04,persistence,pv_regime,night,103,318.9758174638752,481.3066076963289,30.30776943850521
B3,roll_04,persistence,temp_bin,1,42,342.15841666051153,466.7236854924262,34.82873932202222
B3,roll_04,persistence,temp_bin,2,98,389.05795646647596,590.9334744362674,49.1389437783847
B3,roll_04,persistence,temp_bin,3,26,342.2656262961339,482.57405189454295,44.02966977382245
B3,roll_04,persistence,temp_bin,4,1,38.40018593978721,38.40018593978721,4.962017713272676
B3,roll_04,rf,flag_demand_imputed,0,159,319.5671553616631,482.4913979139709,46.23739564795317
B3,roll_04,rf,flag_demand_imputed,1,8,188.9750653968908,243.2708198525188,15.97259553636963
B3,roll_04,rf,flag_pool_imputed,0,159,319.5671553616631,482.4913979139709,46.23739564795317
B3,roll_04,rf,flag_pool_imputed,1,8,188.9750653968908,243.2708198525188,15.97259553636963
B3,roll_04,rf,flag_pv_imputed,0,125,360.5139061390871,529.6002232238841,52.390603029687
B3,roll_04,rf,flag_pv_imputed,1,42,172.82714186413529,240.47422791230042,22.159554609634252
B3,roll_04,rf,flag_temp_imputed,0,157,322.1904518234048,485.2428696041628,46.73453045913341
B3,roll_04,rf,flag_temp_imputed,1,10,173.90772894050008,228.25392926848903,14.22053902315671
B3,roll_04,rf,gaplendemandbin,0,159,319.5671553616631,482.4913979139709,46.23739564795317
B3,roll_04,rf,gaplendemandbin,3,8,188.9750653968908,243.2708198525188,15.97259553636963
B3,roll_04,rf,gaplenpoolbin,0,159,319.5671553616631,482.4913979139709,46.23739564795317
B3,roll_04,rf,gaplenpoolbin,3,8,188.9750653968908,243.2708198525188,15.97259553636963
B3,roll_04,rf,gaplenpvbin,0,125,360.5139061390871,529.6002232238841,52.390603029687
B3,roll_04,rf,gaplenpvbin,1,7,220.29230125343597,304.75365302333444,18.00746004576689
B3,roll_04,rf,gaplenpvbin,2,19,111.04092207289666,156.82986173071836,12.709664063034563
B3,roll_04,rf,gaplenpvbin,3,16,225.4322706334121,286.2832788389191,35.197841005413366
B3,roll_04,rf,gaplentempbin,0,157,322.1904518234048,485.2428696041628,46.73453045913341
B3,roll_04,rf,gaplentempbin,3,10,173.90772894050008,228.25392926848903,14.22053902315671
B3,roll_04,rf,imputed_any,0,123,364.52814228582116,533.5263613614788,53.12520937211597
B3,roll_04,rf,imputed_any,1,44,170.13674373917172,237.23420093539445,21.480134535119287
B3,roll_04,rf,imputed_count,0,123,364.52814228582116,533.5263613614788,53.12520937211597
B3,roll_04,rf,imputed_count,1,36,165.9504500374564,235.8717503325749,22.704032090396993
B3,roll_04,rf,imputed_count,4,8,188.9750653968908,243.2708198525188,15.97259553636963
B3,roll_04,rf,is_daylight,0,98,215.51803811590062,303.1731205506577,25.001609651477843
B3,roll_04,rf,is_daylight,1,69,452.20594913509115,642.4675395244075,72.88940473145921
B3,roll_04,rf,overall,ALL,167,313.3112468603566,473.794211341563,44.78758486416474
B3,roll_04,rf,pool_on,0,167,313.3112468603566,473.794211341563,44.78758486416474
B3,roll_04,rf,pool_switch,0,167,313.3112468603566,473.794211341563,44.78758486416474
B3,roll_04,rf,pv_regime,high,7,618.0923757725584,655.9249037868533,85.12183920439978
B3,roll_04,rf,pv_regime,low,48,380.7195311618901,551.1779460408021,74.81804602432874
B3,roll_04,rf,pv_regime,med,9,609.1990926119445,850.5602169619316,78.2660962425405
B3,roll_04,rf,pv_regime,night,103,235.33011908731478,360.465190021635,25.126337111981268
B3,roll_04,rf,temp_bin,1,42,200.42608288651758,265.7330097401922,22.7456613161204
B3,roll_04,rf,temp_bin,2,98,352.5985792680903,549.688009845165,53.393404267622
B3,roll_04,rf,temp_bin,3,26,352.1662367993659,432.9451169325412,48.71438364184739
B3,roll_04,rf,temp_bin,4,1,194.09981938945646,194.09981938945646,25.081304123467667
B4,roll_01,mlr,flag_demand_imputed,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,flag_pool_imputed,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,flag_pv_imputed,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,flag_temp_imputed,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,gaplendemandbin,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,gaplenpoolbin,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,gaplenpvbin,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,gaplentempbin,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,imputed_any,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,imputed_count,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,is_daylight,0,64,527.3467883452713,648.511351908867,55.488713232613705
B4,roll_01,mlr,is_daylight,1,63,516.352459934917,684.0501579035852,59.05982572481179
B4,roll_01,mlr,overall,ALL,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,pool_on,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,pool_switch,0,127,521.8929088976153,666.3777822077642,57.260209980711984
B4,roll_01,mlr,pv_regime,high,2,1257.8809824317607,1293.5985979514855,260.314561137908
B4,roll_01,mlr,pv_regime,low,41,557.7485414210332,710.2755463012323,64.05434659516762
B4,roll_01,mlr,pv_regime,med,4,578.6538291067584,889.1347272374874,68.80964551609979
B4,roll_01,mlr,pv_regime,night,80,482.2791493805527,604.1766601973786,48.12438441010417
B4,roll_01,mlr,temp_bin,0,3,1136.2072628963633,1157.9800368532954,25.980307425253564
B4,roll_01,mlr,temp_bin,1,19,490.90069347085284,642.2059832217474,67.16092590937389
B4,roll_01,mlr,temp_bin,2,97,498.97194665832995,647.3038822777767,55.68868747197374
B4,roll_01,mlr,temp_bin,3,8,643.0482049379806,697.6225117786107,64.53068352688784
B4,roll_01,persistence,flag_demand_imputed,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,flag_pool_imputed,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,flag_pv_imputed,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,flag_temp_imputed,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,gaplendemandbin,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,gaplenpoolbin,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,gaplenpvbin,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,gaplentempbin,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,imputed_any,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,imputed_count,0,127,539.4853657660749,725.1785567721017,49.78550559091813
B4,roll_01,persistence,is_daylight,0,64,491.4351855243867,653.5440689451399,41.307805879916614
