datasetid,splitid,modelname,slicename,slicevalue,nrows,mae,rmse,mape,intersection,intersectionnrows
B1,roll_01,rf,pv_regime,med,4,754.7750151825531,907.6614106543099,90.859692047167,A1..B4_by_ts_target_utc,127
B1,roll_01,rf,pv_regime,night,80,423.73471619331974,553.8385618280655,33.98991137525385,A1..B4_by_ts_target_utc,127
B1,roll_01,rf,temp_bin,0,3,1047.7732167186293,1083.4003934460006,23.68547579846431,A1..B4_by_ts_target_utc,127
B1,roll_01,rf,temp_bin,1,19,361.9383750837317,474.00665849990577,45.522301427015336,A1..B4_by_ts_target_utc,127
B1,roll_01,rf,temp_bin,2,97,466.05119066476476,610.0338862044831,44.84507814882146,A1..B4_by_ts_target_utc,127
B1,roll_01,rf,temp_bin,3,8,513.8649139854482,599.1056990832545,52.6409153838292,A1..B4_by_ts_target_utc,127
B1,roll_02,mlr,flag_demand_imputed,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,flag_pool_imputed,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,flag_pv_imputed,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,flag_temp_imputed,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,gaplendemandbin,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,gaplenpoolbin,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,gaplenpvbin,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,gaplentempbin,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,imputed_any,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,imputed_count,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,is_daylight,0,75,403.46505576329565,516.3802998887581,40.39485504088078,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,is_daylight,1,63,582.0362026919056,804.7750262544806,133.86379274394022,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,overall,ALL,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pool_on,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pool_switch,0,138,484.98666631766116,663.769457315254,83.06545703575574,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pv_regime,high,4,722.3706221545951,849.7195639638487,494.1716073649537,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pv_regime,low,31,661.4289304547509,918.2175716811769,65.21895202956894,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pv_regime,med,18,553.0555810471316,749.9343478977055,234.6863366082101,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,pv_regime,night,85,395.0515312973319,504.7218868725197,38.12005964247129,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,temp_bin,0,3,374.41677424957294,483.0402665652552,19.451568377728158,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,temp_bin,1,68,382.8589977151721,509.4019515997796,37.778717519614055,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,temp_bin,2,65,603.7964336812362,806.4740508384748,125.99237426325338,A1..B4_by_ts_target_utc,138
B1,roll_02,mlr,temp_bin,3,2,261.8647975882297,300.0434342268606,323.11062367794085,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,flag_demand_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,flag_pool_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,flag_pv_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,flag_temp_imputed,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,gaplendemandbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,gaplenpoolbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,gaplenpvbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,gaplentempbin,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,imputed_any,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,imputed_count,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,is_daylight,0,75,409.9004097945559,582.1585908325401,34.44242025835671,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,is_daylight,1,63,625.079395070522,891.9204834453851,129.65683579995323,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,overall,ALL,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pool_on,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pool_switch,0,138,508.13429437706225,739.8395940510944,77.90987083169425,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pv_regime,high,4,843.5037588234306,873.7891258005028,440.0433006712523,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pv_regime,low,31,711.9626111037645,1008.329260275867,66.29987603745661,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pv_regime,med,18,567.3528489785648,844.534121201102,228.40271758627907,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,pv_regime,night,85,405.4744160342354,575.2254372349396,33.23345762793671,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,temp_bin,0,3,382.3570183568704,545.265013648467,19.868913894800745,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,temp_bin,1,68,373.1117492308321,562.9746647077951,31.641966270073702,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,temp_bin,2,65,660.379040866371,901.7692215018247,121.2071109849189,A1..B4_by_ts_target_utc,138
B1,roll_02,persistence,temp_bin,3,2,339.6124824766389,342.7432627370007,330.9197563523324,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,flag_demand_imputed,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,flag_pool_imputed,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,flag_pv_imputed,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,flag_temp_imputed,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,gaplendemandbin,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,gaplenpoolbin,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,gaplenpvbin,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,gaplentempbin,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,imputed_any,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,imputed_count,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,is_daylight,0,75,323.29935690744685,432.41931275036495,29.968969376567355,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,is_daylight,1,63,587.577396693214,779.3952437946209,138.67782811025938,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,overall,ALL,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pool_on,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pool_switch,0,138,443.9480272444274,615.5813339054721,79.59692662455716,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pv_regime,high,4,828.4255621110096,876.9833735656832,483.16414753631574,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pv_regime,low,31,659.83183923959,890.9452734861795,60.98968172181169,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pv_regime,med,18,522.6971872396805,681.559093196237,259.10143718169667,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,pv_regime,night,85,330.4445779358283,437.21948530321276,29.378979781140295,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,temp_bin,0,3,131.6471441709028,168.0764072077285,6.679790356151451,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,temp_bin,1,68,312.14554562572346,423.6345736750011,26.540358009285704,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,temp_bin,2,65,598.0848912028289,780.8773866206153,126.72952866184828,A1..B4_by_ts_target_utc,138
B1,roll_02,rf,temp_bin,3,2,384.235648242603,430.291203976025,461.0863977344342,A1..B4_by_ts_target_utc,138
B1,roll_03,mlr,flag_demand_imputed,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,flag_pool_imputed,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,flag_pv_imputed,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,flag_temp_imputed,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,gaplendemandbin,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,gaplenpoolbin,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,gaplenpvbin,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,gaplentempbin,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,imputed_any,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,imputed_count,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,is_daylight,0,61,502.4683586829967,641.9218839264229,47.240085520799354,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,is_daylight,1,63,562.5051207646846,699.4272184352142,134.13215264353576,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,overall,ALL,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pool_on,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pool_switch,0,124,532.9709071599834,671.7537671949054,91.38686155896383,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pv_regime,high,7,881.6443881226899,1005.6517286172386,212.74035609956613,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pv_regime,low,29,547.7992532344086,646.0857622263445,146.58181620015372,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pv_regime,med,19,583.7125355940522,741.8006220326355,127.50621346894808,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,pv_regime,night,69,477.3936992883226,617.5637842128989,45.93184949130551,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,temp_bin,1,24,389.76847350366796,488.1457225419409,46.19171585407636,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,temp_bin,2,92,574.9123633420136,722.868963942165,100.89312778291661,A1..B4_by_ts_target_utc,124
B1,roll_03,mlr,temp_bin,3,8,480.25146203558313,519.9615176299895,117.65023709816941,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,flag_demand_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,flag_pool_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,flag_pv_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,flag_temp_imputed,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,gaplendemandbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,gaplenpoolbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,gaplenpvbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,gaplentempbin,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,imputed_any,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,imputed_count,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,is_daylight,0,61,497.80100867881475,705.1484230421763,43.40106352832232,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,is_daylight,1,63,537.9703452835627,674.2590562815245,137.4864105768242,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,overall,ALL,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pool_on,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pool_switch,0,124,518.2096232441302,689.6275557071873,91.20248985135149,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pv_regime,high,7,930.2463895815833,1104.6681494983393,307.630188863596,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pv_regime,low,29,486.93954023771073,595.72592485432,106.19747369468624,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pv_regime,med,19,589.6545589852894,688.9608732205905,168.47062985214322,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,pv_regime,night,69,469.8780473563326,671.5780240977241,41.66708282877962,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,temp_bin,1,24,354.70746019293864,529.3095547406989,35.45298990054828,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,temp_bin,2,92,550.9145958752325,725.8532252353308,101.6086655201884,A1..B4_by_ts_target_utc,124
B1,roll_03,persistence,temp_bin,3,8,632.6089271400277,687.1363399747343,138.77996951213683,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,flag_demand_imputed,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,flag_pool_imputed,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,flag_pv_imputed,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,flag_temp_imputed,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,gaplendemandbin,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,gaplenpoolbin,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,gaplenpvbin,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,gaplentempbin,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,imputed_any,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,imputed_count,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,is_daylight,0,61,403.09708088868547,575.2564933829386,34.69731338865134,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,is_daylight,1,63,549.9734176371646,691.6156671936092,150.61882750977244,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,overall,ALL,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pool_on,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pool_switch,0,124,477.7197358496065,637.0360587841617,93.59292136954352,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pv_regime,high,7,835.466927450498,972.7838095381546,184.190727533259,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pv_regime,low,29,528.2155826240189,640.8447086006003,148.99201739534752,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pv_regime,med,19,541.2128546972696,695.7939585148542,182.73289345294668,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,pv_regime,night,69,402.720037939899,572.1642424824315,36.57237213071762,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,temp_bin,1,24,214.18909033258743,300.2895529563837,21.272635798183206,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,temp_bin,2,92,542.8894761206082,696.8947740073739,105.85587599377666,A1..B4_by_ts_target_utc,124
B1,roll_03,rf,temp_bin,3,8,518.8596592841432,659.1611158694013,169.5297999049434,A1..B4_by_ts_target_utc,124
B1,roll_04,mlr,flag_demand_imputed,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,flag_pool_imputed,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,flag_pv_imputed,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,flag_temp_imputed,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,gaplendemandbin,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,gaplenpoolbin,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,gaplenpvbin,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,gaplentempbin,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,imputed_any,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,imputed_count,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,is_daylight,0,30,328.2905758933919,400.2892485612098,27.61534060966372,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,is_daylight,1,67,439.32328276460345,630.2652133309558,68.04439832075322,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,overall,ALL,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pool_on,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pool_switch,0,97,404.98327033020814,569.1523675604146,55.54056603897295,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pv_regime,high,7,411.11521730482394,483.15095797762643,52.52630088304504,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pv_regime,low,46,378.05618515816747,520.619163989485,70.5017886460956,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pv_regime,med,9,716.6958626826339,1021.3846539178875,90.95438832857296,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,pv_regime,night,35,358.99209769934316,476.0107027238247,27.373686483471626,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,temp_bin,1,17,313.9910260806705,400.67057882294733,27.41553467302076,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,temp_bin,2,56,476.73474989080813,665.4684758010504,70.81810122081444,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,temp_bin,3,23,311.8300419080905,411.10593252955164,41.11733467687749,A1..B4_by_ts_target_utc,97
B1,roll_04,mlr,temp_bin,4,1,76.29282088745083,76.29282088745083,9.858450405231773,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,flag_demand_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,flag_pool_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,flag_pv_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,flag_temp_imputed,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,gaplendemandbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,gaplenpoolbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,gaplenpvbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,gaplentempbin,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,imputed_any,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,imputed_count,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,is_daylight,0,30,319.44710875224706,418.4725403366145,25.79206906577895,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,is_daylight,1,67,443.8730019454219,632.6362943599826,63.57092285705844,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,overall,ALL,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pool_on,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pool_switch,0,97,405.3907669372235,574.9845325894179,51.88674127212665,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pv_regime,high,7,277.8180161744495,315.3416695713391,49.614252306428966,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pv_regime,low,46,404.15573683869667,560.1409485317344,63.24418988938862,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pv_regime,med,9,745.583080296643,1026.1987293464347,96.8353276095116,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,pv_regime,night,35,345.0504760697057,461.742042467006,25.856098681537137,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,temp_bin,1,17,354.69916113919015,476.9742567753663,30.571521301354903,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,temp_bin,2,56,465.92531309852393,644.0558173656443,62.07381784683218,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,temp_bin,3,23,311.426127569014,464.8799462696801,44.87835757119033,A1..B4_by_ts_target_utc,97
B1,roll_04,persistence,temp_bin,4,1,38.40018593978721,38.40018593978721,4.962017713272676,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,flag_demand_imputed,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,flag_pool_imputed,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,flag_pv_imputed,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,flag_temp_imputed,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,gaplendemandbin,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,gaplenpoolbin,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,gaplenpvbin,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,gaplentempbin,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,imputed_any,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,imputed_count,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,is_daylight,0,30,193.48626829102423,267.56496083865983,16.999551485244282,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,is_daylight,1,67,437.5095183644866,626.9887588564599,64.7647595450059,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,overall,ALL,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pool_on,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pool_switch,0,97,362.03841009434365,541.9174509941738,49.9920147842549,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pv_regime,high,7,616.9493285159181,629.4116426670279,92.51919587115303,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pv_regime,low,46,367.7518496464712,541.7903615386804,63.62926617429376,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pv_regime,med,9,544.9963310478042,804.4868150680478,69.11879405998909,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,pv_regime,night,35,256.5008118963425,427.1443970202159,18.645019211921113,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,temp_bin,1,17,266.83121314798564,343.116637661837,22.895798969865243,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,temp_bin,2,56,395.4949741377456,632.5340440068392,57.3799436998918,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,temp_bin,3,23,348.9410107672392,412.4591744179854,51.91168119588171,A1..B4_by_ts_target_utc,97
B1,roll_04,rf,temp_bin,4,1,408.2333562753246,408.2333562753246,52.751336885795844,A1..B4_by_ts_target_utc,97
B2,roll_01,mlr,flag_demand_imputed,0,127,493.4045039034758,641.9015785140579,47.61212681340034,A1..B4_by_ts_target_utc,127
B2,roll_01,mlr,flag_pool_imputed,0,127,493.4045039034758,641.9015785140579,47.61212681340034,A1..B4_by_ts_target_utc,127
B2,roll_01,mlr,flag_pv_imputed,0,127,493.4045039034758,641.9015785140579,47.61212681340034,A1..B4_by_ts_target_utc,127
B2,roll_01,mlr,flag_temp_imputed,0,127,493.4045039034758,641.9015785140579,47.61212681340034,A1..B4_by_ts_target_utc,127
B2,roll_01,mlr,gaplendemandbin,0,127,493.4045039034758,641.9015785140579,47.61212681340034,A1..B4_by_ts_target_utc,127
