datasetid,splitid,modelname,k,n_test,n_clean,n_imputed,residual_alerts_total,residual_alerts_clean,residual_alerts_imputed,residual_alert_rate_total,residual_alert_rate_clean,residual_alert_rate_imputed,residual_ratio_alerts_imputed_to_clean,raw_alerts_total,raw_alerts_clean,raw_alerts_imputed,raw_alert_rate_total,raw_alert_rate_clean,raw_alert_rate_imputed,raw_ratio_alerts_imputed_to_clean,residual_over_raw_rate_clean
A4,roll_04,mlr,12,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,mlr,13,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,mlr,14,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,mlr,15,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,3,97,97,0,7,7,0,0.07216494845360824,0.07216494845360824,,,7,7,0,0.07216494845360824,0.07216494845360824,,,1.0
A4,roll_04,persistence,4,97,97,0,4,4,0,0.041237113402061855,0.041237113402061855,,,1,1,0,0.010309278350515464,0.010309278350515464,,,4.0
A4,roll_04,persistence,5,97,97,0,1,1,0,0.010309278350515464,0.010309278350515464,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,6,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,7,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,8,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,9,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,10,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,11,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,12,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,13,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,14,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,persistence,15,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,3,97,97,0,4,4,0,0.041237113402061855,0.041237113402061855,,,10,10,0,0.10309278350515463,0.10309278350515463,,,0.4
A4,roll_04,rf,4,97,97,0,2,2,0,0.020618556701030927,0.020618556701030927,,,1,1,0,0.010309278350515464,0.010309278350515464,,,2.0
A4,roll_04,rf,5,97,97,0,1,1,0,0.010309278350515464,0.010309278350515464,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,6,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,7,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,8,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,9,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,10,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,11,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,12,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,13,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,14,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
A4,roll_04,rf,15,97,97,0,0,0,0,0.0,0.0,,,0,0,0,0.0,0.0,,,inf
B1,roll_01,mlr,3,167,156,11,10,10,0,0.059880239520958084,0.0641025641025641,0.0,0.0,8,8,0,0.04790419161676647,0.05128205128205128,0.0,0.0,1.25
B1,roll_01,mlr,4,167,156,11,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,1.0
B1,roll_01,mlr,5,167,156,11,1,1,0,0.005988023952095809,0.00641025641025641,0.0,0.0,3,3,0,0.017964071856287425,0.019230769230769232,0.0,0.0,0.3333333333333333
B1,roll_01,mlr,6,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,7,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,8,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,9,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,10,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,11,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,12,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,13,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,14,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,mlr,15,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,3,167,156,11,40,40,0,0.23952095808383234,0.2564102564102564,0.0,0.0,6,6,0,0.03592814371257485,0.038461538461538464,0.0,0.0,6.666666666666666
B1,roll_01,persistence,4,167,156,11,27,27,0,0.16167664670658682,0.17307692307692307,0.0,0.0,3,3,0,0.017964071856287425,0.019230769230769232,0.0,0.0,9.0
B1,roll_01,persistence,5,167,156,11,11,11,0,0.0658682634730539,0.07051282051282051,0.0,0.0,1,1,0,0.005988023952095809,0.00641025641025641,0.0,0.0,11.0
B1,roll_01,persistence,6,167,156,11,5,5,0,0.029940119760479042,0.03205128205128205,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,7,167,156,11,1,1,0,0.005988023952095809,0.00641025641025641,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,8,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,9,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,10,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,11,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,12,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,13,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,14,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,persistence,15,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,3,167,156,11,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,8,8,0,0.04790419161676647,0.05128205128205128,0.0,0.0,0.5
B1,roll_01,rf,4,167,156,11,0,0,0,0.0,0.0,0.0,inf,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,0.0
B1,roll_01,rf,5,167,156,11,0,0,0,0.0,0.0,0.0,inf,3,3,0,0.017964071856287425,0.019230769230769232,0.0,0.0,0.0
B1,roll_01,rf,6,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,7,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,8,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,9,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,10,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,11,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,12,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,13,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,14,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_01,rf,15,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,3,167,153,14,13,13,0,0.07784431137724551,0.08496732026143791,0.0,0.0,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,13.0
B1,roll_02,mlr,4,167,153,14,6,6,0,0.03592814371257485,0.0392156862745098,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,5,167,153,14,3,3,0,0.017964071856287425,0.0196078431372549,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,6,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,7,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,8,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,9,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,10,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,11,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,12,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,13,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,14,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,mlr,15,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,3,167,153,14,34,34,0,0.20359281437125748,0.2222222222222222,0.0,0.0,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,34.0
B1,roll_02,persistence,4,167,153,14,20,20,0,0.11976047904191617,0.13071895424836602,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,5,167,153,14,11,11,0,0.0658682634730539,0.0718954248366013,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,6,167,153,14,6,6,0,0.03592814371257485,0.0392156862745098,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,7,167,153,14,4,4,0,0.023952095808383235,0.026143790849673203,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,8,167,153,14,2,2,0,0.011976047904191617,0.013071895424836602,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,9,167,153,14,2,2,0,0.011976047904191617,0.013071895424836602,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,10,167,153,14,2,2,0,0.011976047904191617,0.013071895424836602,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,11,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,12,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,13,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,14,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,persistence,15,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,3,167,153,14,8,8,0,0.04790419161676647,0.05228758169934641,0.0,0.0,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,8.0
B1,roll_02,rf,4,167,153,14,2,2,0,0.011976047904191617,0.013071895424836602,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,5,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,6,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,7,167,153,14,1,1,0,0.005988023952095809,0.006535947712418301,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,8,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,9,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,10,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,11,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,12,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,13,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,14,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_02,rf,15,167,153,14,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,3,167,147,20,16,16,0,0.09580838323353294,0.10884353741496598,0.0,0.0,11,11,0,0.0658682634730539,0.07482993197278912,0.0,0.0,1.4545454545454546
B1,roll_03,mlr,4,167,147,20,5,5,0,0.029940119760479042,0.034013605442176874,0.0,0.0,3,3,0,0.017964071856287425,0.02040816326530612,0.0,0.0,1.666666666666667
B1,roll_03,mlr,5,167,147,20,2,2,0,0.011976047904191617,0.013605442176870748,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,6,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,7,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,8,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,9,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,10,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,11,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,12,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,13,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,14,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,mlr,15,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,3,167,147,20,30,29,1,0.17964071856287425,0.19727891156462585,0.05,0.253448275862069,10,10,0,0.059880239520958084,0.06802721088435375,0.0,0.0,2.9
B1,roll_03,persistence,4,167,147,20,19,19,0,0.11377245508982035,0.1292517006802721,0.0,0.0,3,3,0,0.017964071856287425,0.02040816326530612,0.0,0.0,6.333333333333334
B1,roll_03,persistence,5,167,147,20,9,9,0,0.05389221556886228,0.061224489795918366,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,6,167,147,20,6,6,0,0.03592814371257485,0.04081632653061224,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,7,167,147,20,1,1,0,0.005988023952095809,0.006802721088435374,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,8,167,147,20,1,1,0,0.005988023952095809,0.006802721088435374,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,9,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,10,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,11,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,12,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,13,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,14,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,persistence,15,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,3,167,147,20,13,13,0,0.07784431137724551,0.08843537414965986,0.0,0.0,11,11,0,0.0658682634730539,0.07482993197278912,0.0,0.0,1.1818181818181819
B1,roll_03,rf,4,167,147,20,5,5,0,0.029940119760479042,0.034013605442176874,0.0,0.0,3,3,0,0.017964071856287425,0.02040816326530612,0.0,0.0,1.666666666666667
B1,roll_03,rf,5,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,6,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,7,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,8,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,9,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,10,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,11,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,12,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,13,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,14,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_03,rf,15,167,147,20,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,3,167,123,44,8,7,1,0.04790419161676647,0.056910569105691054,0.022727272727272728,0.3993506493506494,7,7,0,0.041916167664670656,0.056910569105691054,0.0,0.0,1.0
B1,roll_04,mlr,4,167,123,44,5,5,0,0.029940119760479042,0.04065040650406504,0.0,0.0,2,2,0,0.011976047904191617,0.016260162601626018,0.0,0.0,2.4999999999999996
B1,roll_04,mlr,5,167,123,44,2,2,0,0.011976047904191617,0.016260162601626018,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,6,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,7,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,8,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,9,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,10,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,11,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,12,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,13,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,14,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,mlr,15,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,3,167,123,44,24,21,3,0.1437125748502994,0.17073170731707318,0.06818181818181818,0.3993506493506493,7,7,0,0.041916167664670656,0.056910569105691054,0.0,0.0,3.0000000000000004
B1,roll_04,persistence,4,167,123,44,10,9,1,0.059880239520958084,0.07317073170731707,0.022727272727272728,0.3106060606060606,2,2,0,0.011976047904191617,0.016260162601626018,0.0,0.0,4.499999999999999
B1,roll_04,persistence,5,167,123,44,5,5,0,0.029940119760479042,0.04065040650406504,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,6,167,123,44,4,4,0,0.023952095808383235,0.032520325203252036,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,7,167,123,44,1,1,0,0.005988023952095809,0.008130081300813009,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,8,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,9,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,10,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,11,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,12,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,13,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,14,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,persistence,15,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,3,167,123,44,6,6,0,0.03592814371257485,0.04878048780487805,0.0,0.0,7,7,0,0.041916167664670656,0.056910569105691054,0.0,0.0,0.8571428571428572
B1,roll_04,rf,4,167,123,44,6,6,0,0.03592814371257485,0.04878048780487805,0.0,0.0,2,2,0,0.011976047904191617,0.016260162601626018,0.0,0.0,3.0
B1,roll_04,rf,5,167,123,44,2,2,0,0.011976047904191617,0.016260162601626018,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,6,167,123,44,1,1,0,0.005988023952095809,0.008130081300813009,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,7,167,123,44,1,1,0,0.005988023952095809,0.008130081300813009,0.0,0.0,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,8,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,9,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,10,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,11,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,12,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,13,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,14,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B1,roll_04,rf,15,167,123,44,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,3,167,156,11,10,10,0,0.059880239520958084,0.0641025641025641,0.0,0.0,8,8,0,0.04790419161676647,0.05128205128205128,0.0,0.0,1.25
B2,roll_01,mlr,4,167,156,11,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,4,4,0,0.023952095808383235,0.02564102564102564,0.0,0.0,1.0
B2,roll_01,mlr,5,167,156,11,1,1,0,0.005988023952095809,0.00641025641025641,0.0,0.0,3,3,0,0.017964071856287425,0.019230769230769232,0.0,0.0,0.3333333333333333
B2,roll_01,mlr,6,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,7,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,8,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,9,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,10,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,11,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,12,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,13,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,14,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
B2,roll_01,mlr,15,167,156,11,0,0,0,0.0,0.0,0.0,inf,0,0,0,0.0,0.0,0.0,inf,inf
