ts_utc,demand_w_obs,demand_count_samples,demand_coverage_minutes,pv_w_obs,pv_count_samples,pv_coverage_minutes,pv_count_samples_clipped_noise,flag_pv_clipped_noise_hour,pv_count_samples_forced_night_zero,flag_pv_forced_night_zero_hour,pool_w_obs,pool_count_samples,pool_coverage_minutes,temp_sensor_c,temp_sensor_count_samples,temp_sensor_coverage_minutes,sun_altitude_hour_mid_deg,is_daylight_hour,temp_meteo_c,outdoor_temp_c_effective,outdoor_temp_c,flag_demand_missing_raw,flag_pv_missing_raw,flag_pool_missing_raw,flag_temp_sensor_missing_raw,flag_temp_meteo_missing_raw,flag_temp_sensor_missing,flag_temp_used_meteo,hour,day_of_week,month,is_weekend,is_holiday_it,hour_sin,hour_cos
2025-12-26 00:00:00+00:00,374.48492754975,1,0.0,,0,0.0,0,0,0,0,20.35599298094445,1,0.0,6.262584749833334,1,0.0,-64.0552939883605,0,,6.262584749833334,6.262584749833334,0,1,0,0,1,0,0,0,4,12,0,1,0.0,1.0
2025-12-26 01:00:00+00:00,387.8320924910278,1,0.0,,0,0.0,0,0,0,0,20.408810019,1,0.0,6.332540652916666,1,0.0,-56.14192779703359,0,,6.332540652916666,6.332540652916666,0,1,0,0,1,0,0,1,4,12,0,1,0.25881904510252074,0.9659258262890683
2025-12-26 02:00:00+00:00,365.5112655888889,1,0.0,,0,0.0,0,0,0,0,20.206702712416668,1,0.0,5.844343312722223,1,0.0,-46.413221254030375,0,,5.844343312722223,5.844343312722223,0,1,0,0,1,0,0,2,4,12,0,1,0.49999999999999994,0.8660254037844387
2025-12-26 03:00:00+00:00,364.1605960607778,1,0.0,,0,0.0,0,0,0,0,20.52404850194445,1,0.0,5.404247100611111,1,0.0,-36.0273260284023,0,,5.404247100611111,5.404247100611111,0,1,0,0,1,0,0,3,4,12,0,1,0.7071067811865476,0.7071067811865476
2025-12-26 04:00:00+00:00,385.59658437175,1,0.0,,0,0.0,0,0,0,0,20.33921269988889,1,0.0,5.096360487666667,1,0.0,-25.54440484346949,0,,5.096360487666667,5.096360487666667,0,1,0,0,1,0,0,4,4,12,0,1,0.8660254037844386,0.5000000000000001
2025-12-26 05:00:00+00:00,420.4165886273056,1,0.0,,0,0.0,0,0,0,0,20.16275633988889,1,0.0,4.360605982305556,1,0.0,-15.315647571307636,0,,4.360605982305556,4.360605982305556,0,1,0,0,1,0,0,5,4,12,0,1,0.9659258262890683,0.25881904510252074
2025-12-26 06:00:00+00:00,376.4616061064445,1,0.0,,0,0.0,0,0,0,0,19.755156399222223,1,0.0,4.00356667175,1,0.0,-5.642754513831631,0,,4.00356667175,4.00356667175,0,1,0,0,1,0,0,6,4,12,0,1,1.0,6.123233995736766e-17
2025-12-26 07:00:00+00:00,287.80127618091666,1,0.0,0.0,1,0.0,0,0,1,1,19.534980810972225,1,0.0,4.189480604805556,1,0.0,3.3691936170608545,1,,4.189480604805556,4.189480604805556,0,0,0,0,1,0,0,7,4,12,0,1,0.9659258262890683,-0.25881904510252063
2025-12-26 08:00:00+00:00,-0.1767148733333444,1,0.0,307.0898960351111,1,0.0,0,0,0,0,19.32272638252778,1,0.0,4.7641803136666665,1,0.0,10.757142544396329,1,,4.7641803136666665,4.7641803136666665,0,0,0,0,1,0,0,8,4,12,0,1,0.8660254037844387,-0.4999999999999998
2025-12-26 09:00:00+00:00,-532.5871850158611,1,0.0,859.9914983160279,1,0.0,0,0,0,0,20.596934130805558,1,0.0,6.197449885249999,1,0.0,16.530671402699102,1,,6.197449885249999,6.197449885249999,0,0,0,0,1,0,0,9,4,12,0,1,0.7071067811865476,-0.7071067811865475
2025-12-26 10:00:00+00:00,-876.3846029583055,1,0.0,1245.357692716639,1,0.0,0,0,0,0,24.94451207575,1,0.0,7.543283484833332,1,0.0,20.131691298015433,1,,7.543283484833332,7.543283484833332,0,0,0,0,1,0,0,10,4,12,0,1,0.49999999999999994,-0.8660254037844387
2025-12-26 11:00:00+00:00,-725.7979384745,1,0.0,1088.262104167889,1,0.0,0,0,0,0,20.691055993194443,1,0.0,8.446042897666667,1,0.0,21.182061226027255,1,,8.446042897666667,8.446042897666667,0,0,0,0,1,0,0,11,4,12,0,1,0.258819045102521,-0.9659258262890682
2025-12-26 12:00:00+00:00,-832.3112156383057,1,0.0,1197.867971665,1,0.0,0,0,0,0,20.483483727333333,1,0.0,9.382899696166666,1,0.0,19.559668132209595,1,,9.382899696166666,9.382899696166666,0,0,0,0,1,0,0,12,4,12,0,1,1.2246467991473532e-16,-1.0
2025-12-26 13:00:00+00:00,-109.47741779458336,1,0.0,443.5385547576389,1,0.0,0,0,0,0,19.603553127,1,0.0,9.893402413277778,1,0.0,15.450666846595768,1,,9.893402413277778,9.893402413277778,0,0,0,0,1,0,0,13,4,12,0,1,-0.2588190451025208,-0.9659258262890683
2025-12-26 14:00:00+00:00,311.7122178043333,1,0.0,0.0,1,0.0,1,1,0,0,18.710155769472223,1,0.0,9.080929092722222,1,0.0,9.273241546953779,1,,9.080929092722222,9.080929092722222,0,0,0,0,1,0,0,14,4,12,0,1,-0.4999999999999997,-0.8660254037844388
2025-12-26 15:00:00+00:00,316.60429390419444,1,0.0,0.0,1,0.0,0,0,0,0,19.22582074963889,1,0.0,8.495916115888889,1,0.0,1.6721615444854145,1,,8.495916115888889,8.495916115888889,0,0,0,0,1,0,0,15,4,12,0,1,-0.7071067811865471,-0.7071067811865479
2025-12-26 16:00:00+00:00,332.65083378436105,1,0.0,0.0,1,0.0,0,0,1,1,19.73790011705556,1,0.0,7.8576460065,1,0.0,-7.669806228385819,0,,7.8576460065,7.8576460065,0,0,0,0,1,0,0,16,4,12,0,1,-0.8660254037844385,-0.5000000000000004
2025-12-26 17:00:00+00:00,369.5874189399167,1,0.0,,0,0.0,0,0,0,0,19.637948138,1,0.0,7.53156285775,1,0.0,-17.488187953436906,0,,7.53156285775,7.53156285775,0,1,0,0,1,0,0,17,4,12,0,1,-0.9659258262890683,-0.25881904510252063
2025-12-26 18:00:00+00:00,363.8353592297778,1,0.0,,0,0.0,0,0,0,0,19.10039354783333,1,0.0,7.413109542805556,1,0.0,-27.796565037744305,0,,7.413109542805556,7.413109542805556,0,1,0,0,1,0,0,18,4,12,0,1,-1.0,-1.8369701987210297e-16
2025-12-26 19:00:00+00:00,367.57673683502776,1,0.0,,0,0.0,0,0,0,0,19.61626683691667,1,0.0,7.229570312222222,1,0.0,-38.29007776752074,0,,7.229570312222222,7.229570312222222,0,1,0,0,1,0,0,19,4,12,0,1,-0.9659258262890684,0.2588190451025203
2025-12-26 20:00:00+00:00,380.7065329344444,1,0.0,,0,0.0,0,0,0,0,19.56436524752778,1,0.0,6.905029185888889,1,0.0,-48.590031001611436,0,,6.905029185888889,6.905029185888889,0,1,0,0,1,0,0,20,4,12,0,1,-0.8660254037844386,0.5000000000000001
2025-12-26 21:00:00+00:00,366.4425134052223,1,0.0,,0,0.0,0,0,0,0,19.927811801944443,1,0.0,5.742414153916667,1,0.0,-58.050394949782095,0,,5.742414153916667,5.742414153916667,0,1,0,0,1,0,0,21,4,12,0,1,-0.7071067811865477,0.7071067811865474
2025-12-26 22:00:00+00:00,362.9883982248612,1,0.0,,0,0.0,0,0,0,0,19.56562008033333,1,0.0,4.799696334361111,1,0.0,-65.29697475926643,0,,4.799696334361111,4.799696334361111,0,1,0,0,1,0,0,22,4,12,0,1,-0.5000000000000004,0.8660254037844384
2025-12-26 23:00:00+00:00,367.60641801475,1,0.0,,0,0.0,0,0,0,0,19.995837251666668,1,0.0,4.068188061916667,1,0.0,-67.79335249751337,0,,4.068188061916667,4.068188061916667,0,1,0,0,1,0,0,23,4,12,0,1,-0.25881904510252157,0.9659258262890681
2025-12-27 00:00:00+00:00,367.09756763111113,1,0.0,,0,0.0,0,0,0,0,19.82711789577778,1,0.0,3.77036413125,1,0.0,-64.0730878511552,0,,3.77036413125,3.77036413125,0,1,0,0,1,0,0,0,5,12,1,0,0.0,1.0
2025-12-27 01:00:00+00:00,373.2899417342778,1,0.0,,0,0.0,0,0,0,0,20.171222283416668,1,0.0,3.29775666325,1,0.0,-56.18754948558504,0,,3.29775666325,3.29775666325,0,1,0,0,1,0,0,1,5,12,1,0,0.25881904510252074,0.9659258262890683
2025-12-27 02:00:00+00:00,376.47621719408335,1,0.0,,0,0.0,0,0,0,0,20.287044432444443,1,0.0,2.8531619042777776,1,0.0,-46.4705935520705,0,,2.8531619042777776,2.8531619042777776,0,1,0,0,1,0,0,2,5,12,1,0,0.49999999999999994,0.8660254037844387
2025-12-27 03:00:00+00:00,400.62305610536106,1,0.0,0.0,1,0.0,0,0,1,1,20.16789988486111,1,0.0,2.799746869111111,1,0.0,-36.08817765246115,0,,2.799746869111111,2.799746869111111,0,0,0,0,1,0,0,3,5,12,1,0,0.7071067811865476,0.7071067811865476
2025-12-27 04:00:00+00:00,373.20435341972217,1,0.0,0.0,1,0.0,0,0,1,1,19.619808221666663,1,0.0,2.428454225583333,1,0.0,-25.60394014498474,0,,2.428454225583333,2.428454225583333,0,0,0,0,1,0,0,4,5,12,1,0,0.8660254037844386,0.5000000000000001
2025-12-27 05:00:00+00:00,370.0003455178333,1,0.0,0.0,1,0.0,0,0,1,1,19.545436412694443,1,0.0,2.2228928991666668,1,0.0,-15.370332882520216,0,,2.2228928991666668,2.2228928991666668,0,0,0,0,1,0,0,5,5,12,1,0,0.9659258262890683,0.25881904510252074
2025-12-27 06:00:00+00:00,355.6256398170278,1,0.0,,0,0.0,0,0,0,0,19.39104726422222,1,0.0,1.958630540833333,1,0.0,-5.689329507494982,0,,1.958630540833333,1.958630540833333,0,1,0,0,1,0,0,6,5,12,1,0,1.0,6.123233995736766e-17
2025-12-27 07:00:00+00:00,202.36820761566665,1,0.0,0.0,1,0.0,0,0,1,1,19.30471003441667,1,0.0,1.9983347796111115,1,0.0,3.3356852748210977,1,,1.9983347796111115,1.9983347796111115,0,0,0,0,1,0,0,7,5,12,1,0,0.9659258262890683,-0.25881904510252063
2025-12-27 08:00:00+00:00,-342.3690243050833,1,0.0,656.744170894861,1,0.0,0,0,0,0,19.611482318333334,1,0.0,3.260340998194444,1,0.0,10.737604090228379,1,,3.260340998194444,3.260340998194444,0,0,0,0,1,0,0,8,5,12,1,0,0.8660254037844387,-0.4999999999999998
2025-12-27 09:00:00+00:00,-703.6570073681111,1,0.0,1062.418108394,1,0.0,0,0,0,0,20.28512342775,1,0.0,4.864624376638889,1,0.0,16.53009485655658,1,,4.864624376638889,4.864624376638889,0,0,0,0,1,0,0,9,5,12,1,0,0.7071067811865476,-0.7071067811865475
2025-12-27 10:00:00+00:00,-943.1361743445832,1,0.0,1297.9290753646944,1,0.0,0,0,0,0,20.453453563055557,1,0.0,6.655814003805555,1,0.0,20.153074721106233,1,,6.655814003805555,6.655814003805555,0,0,0,0,1,0,0,10,5,12,1,0,0.49999999999999994,-0.8660254037844387
2025-12-27 11:00:00+00:00,-778.95364398,1,0.0,1139.2483406145554,1,0.0,0,0,0,0,21.03809237188889,1,0.0,8.547748503388888,1,0.0,21.226253784993222,1,,8.547748503388888,8.547748503388888,0,0,0,0,1,0,0,11,5,12,1,0,0.258819045102521,-0.9659258262890682
2025-12-27 12:00:00+00:00,-1039.7456046587502,1,0.0,1387.7059696338056,1,0.0,0,0,0,0,20.660592926611116,1,0.0,9.865866164944444,1,0.0,19.62479031392899,1,,9.865866164944444,9.865866164944444,0,0,0,0,1,0,0,12,5,12,1,0,1.2246467991473532e-16,-1.0
2025-12-27 13:00:00+00:00,-767.9513324097778,1,0.0,1116.526467721472,1,0.0,0,0,0,0,20.68691503261111,1,0.0,10.91329109061111,1,0.0,15.532740513724645,1,,10.91329109061111,10.91329109061111,0,0,0,0,1,0,0,13,5,12,1,0,-0.2588190451025208,-0.9659258262890683
2025-12-27 14:00:00+00:00,-170.45992740047222,1,0.0,505.1306113983333,1,0.0,0,0,0,0,19.74532059177778,1,0.0,11.61591237525,1,0.0,9.367348818572514,1,,11.61591237525,11.61591237525,0,0,0,0,1,0,0,14,5,12,1,0,-0.4999999999999997,-0.8660254037844388
2025-12-27 15:00:00+00:00,302.76294772666665,1,0.0,0.0,1,0.0,1,1,0,0,18.776619243972224,1,0.0,9.851734942694444,1,0.0,1.7672206885353021,1,,9.851734942694444,9.851734942694444,0,0,0,0,1,0,0,15,5,12,1,0,-0.7071067811865471,-0.7071067811865479
2025-12-27 16:00:00+00:00,353.76828453200005,1,0.0,0.0,1,0.0,0,0,1,1,19.084814101944445,1,0.0,7.906901319083333,1,0.0,-7.560552958336267,0,,7.906901319083333,7.906901319083333,0,0,0,0,1,0,0,16,5,12,1,0,-0.8660254037844385,-0.5000000000000004
2025-12-27 17:00:00+00:00,360.6535462150834,1,0.0,0.0,1,0.0,0,0,1,1,19.152969937694447,1,0.0,6.7028701565,1,0.0,-17.375529869341626,0,,6.7028701565,6.7028701565,0,0,0,0,1,0,0,17,5,12,1,0,-0.9659258262890683,-0.25881904510252063
2025-12-27 18:00:00+00:00,342.8256949160555,1,0.0,,0,0.0,0,0,0,0,19.069021270277776,1,0.0,5.913511261805556,1,0.0,-27.682143084659785,0,,5.913511261805556,5.913511261805556,0,1,0,0,1,0,0,18,5,12,1,0,-1.0,-1.8369701987210297e-16
2025-12-27 19:00:00+00:00,352.52784933558337,1,0.0,,0,0.0,0,0,0,0,19.016637481,1,0.0,5.345797829972223,1,0.0,-38.175380293861465,0,,5.345797829972223,5.345797829972223,0,1,0,0,1,0,0,19,5,12,1,0,-0.9659258262890684,0.2588190451025203
2025-12-27 20:00:00+00:00,357.4805841060556,1,0.0,,0,0.0,0,0,0,0,19.42894610322222,1,0.0,4.48465907975,1,0.0,-48.47716555799628,0,,4.48465907975,4.48465907975,0,1,0,0,1,0,0,20,5,12,1,0,-0.8660254037844386,0.5000000000000001
2025-12-27 21:00:00+00:00,358.13523294513885,1,0.0,,0,0.0,0,0,0,0,19.55357393094444,1,0.0,4.135157451916666,1,0.0,-57.944220352109404,0,,4.135157451916666,4.135157451916666,0,1,0,0,1,0,0,21,5,12,1,0,-0.7071067811865477,0.7071067811865474
2025-12-27 22:00:00+00:00,355.3425132031666,1,0.0,,0,0.0,0,0,0,0,19.34225987938889,1,0.0,3.4543542541388894,1,0.0,-65.2110412069333,0,,3.4543542541388894,3.4543542541388894,0,1,0,0,1,0,0,22,5,12,1,0,-0.5000000000000004,0.8660254037844384
2025-12-27 23:00:00+00:00,379.8121640126667,1,0.0,,0,0.0,0,0,0,0,19.373468451388888,1,0.0,2.770150504111111,1,0.0,-67.75302200692892,0,,2.770150504111111,2.770150504111111,0,1,0,0,1,0,0,23,5,12,1,0,-0.25881904510252157,0.9659258262890681
2025-12-28 00:00:00+00:00,361.3767345834444,1,0.0,,0,0.0,0,0,0,0,19.45808851136111,1,0.0,2.3211953455,1,0.0,-64.0832466084002,0,,2.3211953455,2.3211953455,0,1,0,0,1,0,0,0,6,12,1,0,0.0,1.0
2025-12-28 01:00:00+00:00,365.5212679349722,1,0.0,,0,0.0,0,0,0,0,19.737167603222225,1,0.0,2.0587098055555555,1,0.0,-56.226657775021636,0,,2.0587098055555555,2.0587098055555555,0,1,0,0,1,0,0,1,6,12,1,0,0.25881904510252074,0.9659258262890683
2025-12-28 02:00:00+00:00,367.7212125968889,1,0.0,,0,0.0,0,0,0,0,19.750656706833336,1,0.0,1.816750970638889,1,0.0,-46.52212376303251,0,,1.816750970638889,1.816750970638889,0,1,0,0,1,0,0,2,6,12,1,0,0.49999999999999994,0.8660254037844387
2025-12-28 03:00:00+00:00,401.057145508,1,0.0,,0,0.0,0,0,0,0,19.594243140722224,1,0.0,1.5040153896944444,1,0.0,-36.14344842358796,0,,1.5040153896944444,1.5040153896944444,0,1,0,0,1,0,0,3,6,12,1,0,0.7071067811865476,0.7071067811865476
2025-12-28 04:00:00+00:00,370.43175336558335,1,0.0,,0,0.0,0,0,0,0,19.658541817555555,1,0.0,1.225751979138889,1,0.0,-25.657882886335866,0,,1.225751979138889,1.225751979138889,0,1,0,0,1,0,0,4,6,12,1,0,0.8660254037844386,0.5000000000000001
2025-12-28 05:00:00+00:00,366.7768885936944,1,0.0,,0,0.0,0,0,0,0,19.566275839694445,1,0.0,0.7842006164444445,1,0.0,-15.419229365973008,0,,0.7842006164444445,0.7842006164444445,0,1,0,0,1,0,0,5,6,12,1,0,0.9659258262890683,0.25881904510252074
2025-12-28 06:00:00+00:00,347.5298651954167,1,0.0,,0,0.0,0,0,0,0,19.54825882202778,1,0.0,0.6596432545,1,0.0,-5.729789852146113,0,,0.6596432545,0.6596432545,0,1,0,0,1,0,0,6,6,12,1,0,1.0,6.123233995736766e-17
2025-12-28 07:00:00+00:00,213.57513587311112,1,0.0,0.0,1,0.0,0,0,1,1,19.319429871305555,1,0.0,1.0032870546111112,1,0.0,3.3084350129951785,1,,1.0032870546111112,1.0032870546111112,0,0,0,0,1,0,0,7,6,12,1,0,0.9659258262890683,-0.25881904510252063
2025-12-28 08:00:00+00:00,-375.6545630103611,1,0.0,720.1882904938889,1,0.0,0,0,0,0,19.609432373972226,1,0.0,2.796595270611112,1,0.0,10.724980107098723,1,,2.796595270611112,2.796595270611112,0,0,0,0,1,0,0,8,6,12,1,0,0.8660254037844387,-0.4999999999999998
2025-12-28 09:00:00+00:00,-757.4587993783334,1,0.0,1116.24887950475,1,0.0,0,0,0,0,20.11055244008333,1,0.0,5.053835688861111,1,0.0,16.53685086637577,1,,5.053835688861111,5.053835688861111,0,0,0,0,1,0,0,9,6,12,1,0,0.7071067811865476,-0.7071067811865475
2025-12-28 10:00:00+00:00,-986.299093118,1,0.0,1359.3668214877223,1,0.0,0,0,0,0,20.03705195922222,1,0.0,7.293614908027777,1,0.0,20.18203976249281,1,,7.293614908027777,7.293614908027777,0,0,0,0,1,0,0,10,6,12,1,0,0.49999999999999994,-0.8660254037844387
2025-12-28 11:00:00+00:00,-827.5470510217223,1,0.0,1168.5609632096389,1,0.0,0,0,0,0,20.90671222930556,1,0.0,9.714967204333334,1,0.0,21.2780286036508,1,,9.714967204333334,9.714967204333334,0,0,0,0,1,0,0,11,6,12,1,0,0.258819045102521,-0.9659258262890682
2025-12-28 12:00:00+00:00,-1088.0776294835,1,0.0,1444.0444436157777,1,0.0,0,0,0,0,21.165675567833336,1,0.0,10.915680623027775,1,0.0,19.69721959530054,1,,10.915680623027775,10.915680623027775,0,0,0,0,1,0,0,12,6,12,1,0,1.2246467991473532e-16,-1.0
2025-12-28 13:00:00+00:00,-812.0599004873611,1,0.0,1175.779753182611,1,0.0,0,0,0,0,20.54443348388889,1,0.0,12.910558856638888,1,0.0,15.621627809601101,1,,12.910558856638888,12.910558856638888,0,0,0,0,1,0,0,13,6,12,1,0,-0.2588190451025208,-0.9659258262890683
2025-12-28 14:00:00+00:00,-215.0262351471389,1,0.0,542.3528126615555,1,0.0,0,0,0,0,19.930896537444443,1,0.0,13.545616543833331,1,0.0,9.467658943259522,1,,13.545616543833331,13.545616543833331,0,0,0,0,1,0,0,14,6,12,1,0,-0.4999999999999997,-0.8660254037844388
2025-12-28 15:00:00+00:00,304.09533166875,1,0.0,0.0,1,0.0,1,1,0,0,18.74811664886111,1,0.0,10.760542923944444,1,0.0,1.867849983343216,1,,10.760542923944444,10.760542923944444,0,0,0,0,1,0,0,15,6,12,1,0,-0.7071067811865471,-0.7071067811865479
2025-12-28 16:00:00+00:00,328.64061416466666,1,0.0,0.0,1,0.0,0,0,1,1,18.821825127,1,0.0,7.7848664565,1,0.0,-7.446161844281811,0,,7.7848664565,7.7848664565,0,0,0,0,1,0,0,16,6,12,1,0,-0.8660254037844385,-0.5000000000000004
2025-12-28 17:00:00+00:00,377.6337263319722,1,0.0,0.0,1,0.0,0,0,1,1,19.036749769666667,1,0.0,5.855453705861112,1,0.0,-17.258128763863645,0,,5.855453705861112,5.855453705861112,0,0,0,0,1,0,0,17,6,12,1,0,-0.9659258262890683,-0.25881904510252063
2025-12-28 18:00:00+00:00,351.2298802091111,1,0.0,,0,0.0,0,0,0,0,19.04493228558333,1,0.0,4.91005411775,1,0.0,-27.56321042288952,0,,4.91005411775,4.91005411775,0,1,0,0,1,0,0,18,6,12,1,0,-1.0,-1.8369701987210297e-16
2025-12-28 19:00:00+00:00,347.6238996006666,1,0.0,,0,0.0,0,0,0,0,18.854338558027777,1,0.0,4.812656124666667,1,0.0,-38.05618494492746,0,,4.812656124666667,4.812656124666667,0,1,0,0,1,0,0,19,6,12,1,0,-0.9659258262890684,0.2588190451025203
2025-12-28 20:00:00+00:00,373.5927442101111,1,0.0,,0,0.0,0,0,0,0,19.27614914130556,1,0.0,4.205901101972223,1,0.0,-48.359492833725,0,,4.205901101972223,4.205901101972223,0,1,0,0,1,0,0,20,6,12,1,0,-0.8660254037844386,0.5000000000000001
2025-12-28 21:00:00+00:00,367.2022001646667,1,0.0,,0,0.0,0,0,0,0,19.795937789305555,1,0.0,3.311285084416667,1,0.0,-57.83242638126811,0,,3.311285084416667,3.311285084416667,0,1,0,0,1,0,0,21,6,12,1,0,-0.7071067811865477,0.7071067811865474
2025-12-28 22:00:00+00:00,368.0912177852777,1,0.0,,0,0.0,0,0,0,0,19.54445144916667,1,0.0,2.539963719861111,1,0.0,-65.118039417433,0,,2.539963719861111,2.539963719861111,0,1,0,0,1,0,0,22,6,12,1,0,-0.5000000000000004,0.8660254037844384
2025-12-28 23:00:00+00:00,367.70770474175,1,0.0,,0,0.0,0,0,0,0,19.316662574722223,1,0.0,2.0951485834444443,1,0.0,-67.70442447211182,0,,2.0951485834444443,2.0951485834444443,0,1,0,0,1,0,0,23,6,12,1,0,-0.25881904510252157,0.9659258262890681
2025-12-29 00:00:00+00:00,389.9997956101389,1,0.0,,0,0.0,0,0,0,0,19.33051850586111,1,0.0,1.7988123855,1,0.0,-64.08570159186156,0,,1.7988123855,1.7988123855,0,1,0,0,1,0,0,0,0,12,0,0,0.0,1.0
2025-12-29 01:00:00+00:00,367.0695589463889,1,0.0,,0,0.0,0,0,0,0,19.80955391025,1,0.0,1.5462220381944445,1,0.0,-56.25915531827079,0,,1.5462220381944445,1.5462220381944445,0,1,0,0,1,0,0,1,0,12,0,0,0.25881904510252074,0.9659258262890683
2025-12-29 02:00:00+00:00,369.03423989430553,1,0.0,,0,0.0,0,0,0,0,19.895372603972223,1,0.0,1.247712460138889,1,0.0,-46.567714060643084,0,,1.247712460138889,1.247712460138889,0,1,0,0,1,0,0,2,0,12,0,0,0.49999999999999994,0.8660254037844387
2025-12-29 03:00:00+00:00,373.7673869672222,1,0.0,,0,0.0,0,0,0,0,19.831001418000003,1,0.0,1.043835073527778,1,0.0,-36.19304724405236,0,,1.043835073527778,1.043835073527778,0,1,0,0,1,0,0,3,0,12,0,0,0.7071067811865476,0.7071067811865476
2025-12-29 04:00:00+00:00,373.0262155800834,1,0.0,,0,0.0,0,0,0,0,19.537323519944444,1,0.0,0.9136506198888888,1,0.0,-25.706151163872754,0,,0.9136506198888888,0.9136506198888888,0,1,0,0,1,0,0,4,0,12,0,0,0.8660254037844386,0.5000000000000001
2025-12-29 05:00:00+00:00,360.6734710383889,1,0.0,,0,0.0,0,0,0,0,19.39684156163889,1,0.0,0.8999019196388889,1,0.0,-15.46226598919136,0,,0.8999019196388889,0.8999019196388889,0,1,0,0,1,0,0,5,0,12,0,0,0.9659258262890683,0.25881904510252074
2025-12-29 06:00:00+00:00,357.7837211970278,1,0.0,,0,0.0,0,0,0,0,19.28097999775,1,0.0,0.8054245058333334,1,0.0,-5.764077103655425,0,,0.8054245058333334,0.8054245058333334,0,1,0,0,1,0,0,6,0,12,0,0,1.0,6.123233995736766e-17
2025-12-29 07:00:00+00:00,236.2113253830833,1,0.0,0.0,1,0.0,0,0,1,1,19.177150523722226,1,0.0,0.8235293596388887,1,0.0,3.2874767603161055,1,,0.8235293596388887,0.8235293596388887,0,0,0,0,1,0,0,7,0,12,0,0,0.9659258262890683,-0.25881904510252063
2025-12-29 08:00:00+00:00,-376.7874814989445,1,0.0,686.2156231074722,1,0.0,0,0,0,0,19.651834155444444,1,0.0,2.293467420861111,1,0.0,10.719297999869763,1,,2.293467420861111,2.293467420861111,0,0,0,0,1,0,0,8,0,12,0,0,0.8660254037844387,-0.4999999999999998
2025-12-29 09:00:00+00:00,-748.6911305870555,1,0.0,1086.598175170389,1,0.0,0,0,0,0,20.003498946,1,0.0,4.465843085861112,1,0.0,16.55095003075351,1,,4.465843085861112,4.465843085861112,0,0,0,0,1,0,0,9,0,12,0,0,0.7071067811865476,-0.7071067811865475
2025-12-29 10:00:00+00:00,-1036.7704300869725,1,0.0,1409.35375281025,1,0.0,0,0,0,0,24.57891122530556,1,0.0,6.40793442075,1,0.0,20.21857921296872,1,,6.40793442075,6.40793442075,0,0,0,0,1,0,0,10,0,12,0,0,0.49999999999999994,-0.8660254037844387
2025-12-29 11:00:00+00:00,-1177.4503066385837,1,0.0,1530.623058194361,1,0.0,0,0,0,0,21.026890621333333,1,0.0,8.023639908444444,1,0.0,21.33736053142941,1,,8.023639908444444,8.023639908444444,0,0,0,0,1,0,0,11,0,12,0,0,0.258819045102521,-0.9659258262890682
2025-12-29 12:00:00+00:00,-1056.910718342889,1,0.0,1414.2290569010277,1,0.0,0,0,0,0,20.358645536944444,1,0.0,9.522279540277776,1,0.0,19.776913271324972,1,,9.522279540277776,9.522279540277776,0,0,0,0,1,0,0,12,0,12,0,0,1.2246467991473532e-16,-1.0
2025-12-29 13:00:00+00:00,-796.1083714203611,1,0.0,1148.4817238972776,1,0.0,0,0,0,0,19.95099454458333,1,0.0,10.46599716272222,1,0.0,15.71726994997877,1,,10.46599716272222,10.46599716272222,0,0,0,0,1,0,0,13,0,12,0,0,-0.2588190451025208,-0.9659258262890683
2025-12-29 14:00:00+00:00,-225.11696680724995,1,0.0,544.9930693513334,1,0.0,0,0,0,0,19.08867390116667,1,0.0,11.595991995583333,1,0.0,9.574101249025187,1,,11.595991995583333,11.595991995583333,0,0,0,0,1,0,0,14,0,12,0,0,-0.4999999999999997,-0.8660254037844388
2025-12-29 15:00:00+00:00,274.9308103430833,1,0.0,0.0,1,0.0,1,1,0,0,18.709999500277775,1,0.0,11.182110952777778,1,0.0,1.974010251847107,1,,11.182110952777778,11.182110952777778,0,0,0,0,1,0,0,15,0,12,0,0,-0.7071067811865471,-0.7071067811865479
2025-12-29 16:00:00+00:00,299.35345929430554,1,0.0,0.0,1,0.0,0,0,1,1,18.48253173033333,1,0.0,8.42564126463889,1,0.0,-7.326726348952951,0,,8.42564126463889,8.42564126463889,0,0,0,0,1,0,0,16,0,12,0,0,-0.8660254037844385,-0.5000000000000004
2025-12-29 17:00:00+00:00,334.3983290463611,1,0.0,0.0,1,0.0,0,0,1,1,18.771727813722222,1,0.0,6.9654373745,1,0.0,-17.136083723324948,0,,6.9654373745,6.9654373745,0,0,0,0,1,0,0,17,0,12,0,0,-0.9659258262890683,-0.25881904510252063
2025-12-29 18:00:00+00:00,327.8448692555833,1,0.0,,0,0.0,0,0,0,0,18.84414692511111,1,0.0,5.612912573833333,1,0.0,-27.439869935605905,0,,5.612912573833333,5.612912573833333,0,1,0,0,1,0,0,18,0,12,0,0,-1.0,-1.8369701987210297e-16
2025-12-29 19:00:00+00:00,341.96716604933334,1,0.0,,0,0.0,0,0,0,0,18.925830419805557,1,0.0,4.965045215027778,1,0.0,-37.93259745315213,0,,4.965045215027778,4.965045215027778,0,1,0,0,1,0,0,19,0,12,0,0,-0.9659258262890684,0.2588190451025203
