iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,mean_train_score,std_train_score
0,200,0.5911808013916016,0.04974219252237868,0.12402061621348064,0.03418142918639253,True,10,sqrt,16,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5, 'n_estimators': 200}",-605.4323734379503,-596.0797916798318,-397.79695271764535,-446.0099933071855,-249.89874996927588,-363.1968588762016,-443.0691199980151,126.17889386102767,2460,-501.466336159779,-473.8519151398905,-471.0820844499534,-439.4330480250042,-410.0922258588151,-385.92706998110583,-446.9754466024247,39.6166960403691
0,200,0.5855243603388468,0.06953829862497744,0.17999871571858725,0.04816042886469893,True,10,sqrt,16,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 200}",-605.4323734379503,-596.0797916798319,-397.79695271764535,-446.0099933071855,-249.89874996927588,-363.1968588762016,-443.0691199980151,126.1788938610277,2460,-501.466336159779,-473.8519151398905,-471.08208444995347,-439.43304802500427,-410.0922258588151,-385.92706998110583,-446.9754466024247,39.6166960403691
0,200,0.5082508325576782,0.09395403875501689,0.12468655904134114,0.03936465699483405,True,10,sqrt,16,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 20, 'n_estimators': 200}",-605.4323734379503,-596.0797916798319,-397.79695271764535,-446.0099933071855,-249.89874996927588,-363.1968588762016,-443.0691199980151,126.1788938610277,2460,-501.466336159779,-473.8519151398905,-471.0820844499534,-439.43304802500427,-410.0922258588151,-385.92706998110583,-446.9754466024247,39.6166960403691
0,200,0.5764545996983846,0.0645354736111095,0.15000641345977783,0.049702064176594826,True,10,sqrt,16,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 40, 'n_estimators': 200}",-612.1500242334761,-601.5789356336163,-403.01904126880714,-450.0394825682458,-250.55868878607964,-356.55375936794724,-445.6499886430286,129.01648282491453,2486,-509.8501161290913,-479.53831134572823,-476.38172712319533,-443.5729026672305,-415.6062060159713,-388.7557117886957,-452.2841625116521,41.016953520867084
0,200,0.5190548102060953,0.04888227056506307,0.1317673126856486,0.05649530606677802,True,10,sqrt,16,80,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 80, 'n_estimators': 200}",-635.1956758138737,-614.756352331082,-413.6178516565184,-469.07309114931377,-250.29924916229464,-353.15057653349106,-456.0154661077622,136.7312590532092,2525,-546.515726102858,-513.3330928288051,-503.632230983434,-469.0402193425022,-437.65391083099786,-408.31315099381425,-479.74805518040193,46.80785326030777
0,200,0.557034452756246,0.0794149762677342,0.12581002712249756,0.033469201682279875,True,10,sqrt,32,2,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 2, 'n_estimators': 200}",-641.6072851633654,-618.4697794282063,-419.40644577066627,-475.1704277222855,-247.57926122004005,-345.69762185184436,-457.98847019273467,140.31819906901723,2556,-561.1874457872825,-525.4473200639043,-520.5288707720642,-477.54597025077925,-447.4789010322679,-418.30690141593954,-491.7492348870396,48.88910078076246
0,200,0.508721391359965,0.09730454457721062,0.14016389846801758,0.02289815302713004,True,10,sqrt,32,5,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 5, 'n_estimators': 200}",-641.6072851633654,-618.4697794282063,-419.4064457706663,-475.17042772228564,-247.57926122004008,-345.6976218518443,-457.9884701927347,140.31819906901723,2558,-561.1874457872825,-525.4473200639043,-520.5288707720642,-477.5459702507793,-447.4789010322679,-418.3069014159396,-491.7492348870396,48.88910078076244
0,200,0.5581973393758138,0.07118034843162867,0.1218951145807902,0.009004785075001449,True,10,sqrt,32,10,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 10, 'n_estimators': 200}",-641.6072851633654,-618.4697794282063,-419.4064457706663,-475.17042772228564,-247.57926122004002,-345.69762185184436,-457.98847019273467,140.31819906901723,2556,-561.1874457872825,-525.4473200639043,-520.5288707720642,-477.54597025077936,-447.4789010322679,-418.30690141593954,-491.7492348870396,48.889100780762455
0,200,0.4942896366119385,0.0665840106278883,0.13074819246927896,0.03767670035390859,True,10,sqrt,32,20,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 20, 'n_estimators': 200}",-641.6072851633654,-618.4697794282063,-419.4064457706663,-475.17042772228564,-247.57926122004008,-345.69762185184436,-457.9884701927347,140.31819906901723,2558,-561.1874457872825,-525.4473200639044,-520.5288707720642,-477.5459702507793,-447.4789010322679,-418.30690141593954,-491.7492348870396,48.889100780762476
0,200,0.48179181416829425,0.0763474227864473,0.12706414858500162,0.03523870321361603,True,10,sqrt,32,40,200,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 32, 'min_samples_split': 40, 'n_estimators': 200}",-641.6072851633654,-618.4697794282063,-419.4064457706663,-475.17042772228564,-247.57926122004008,-345.6976218518443,-457.9884701927347,140.31819906901723,2558,-561.1874457872825,-525.4473200639043,-520.5288707720642,-477.54597025077936,-447.4789010322679,-418.3069014159396,-491.7492348870396,48.88910078076244
