mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,mean_test_score,std_test_score,rank_test_score
11.443707942962646,0.991114225661646,3.4071689446767173,0.3643484574384843,5,sqrt,8,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 5}",-627.5053079973004,-631.8161423151997,-447.7305193775857,-501.25501355963627,-290.84499796359944,-356.2212081891258,-475.89553156707456,127.34387569802044,138
11.173402706782023,0.7747847763913991,3.1648659706115723,0.5196174390352192,5,sqrt,8,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 10}",-627.5053079973003,-631.8161423151996,-447.7305193775857,-501.25501355963627,-290.8449979635994,-356.2212081891258,-475.89553156707456,127.3438756980204,138
10.972976684570312,1.4028864988165946,3.1508680979410806,0.2524167632534694,5,sqrt,8,20,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'min_samples_split': 20}",-628.0551284364974,-633.485662446479,-447.4419809340498,-501.5473594073079,-290.9954439026585,-356.8663355354621,-476.3986517770757,127.67751448590485,141
11.041754325230917,1.161494585068816,3.830152233441671,0.3723260332311952,5,sqrt,16,5,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 5}",-632.767947742732,-635.5281779609815,-447.503876870636,-505.28821704594577,-289.97914914891624,-356.3701155239011,-477.9062473821854,129.47877640163412,142
11.18090832233429,1.1230107973702508,3.461334466934204,0.2149176496670949,5,sqrt,16,10,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 10}",-632.767947742732,-635.5281779609813,-447.503876870636,-505.28821704594577,-289.9791491489163,-356.3701155239011,-477.9062473821854,129.4787764016341,142
11.131532549858093,0.5067199273331369,3.733572999636332,0.782130857982638,5,sqrt,16,20,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 16, 'min_samples_split': 20}",-632.767947742732,-635.5281779609815,-447.503876870636,-505.28821704594577,-289.97914914891624,-356.3701155239011,-477.9062473821854,129.47877640163412,142
23.513587474822998,9.822745491278026,6.831648826599121,1.1146284972915232,10,0.3,4,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 5}",-577.2888500095081,-556.3758612917497,-386.42261510940097,-412.3826046615271,-253.7236237832769,-291.08129222160056,-412.8791411795105,121.44082927444107,61
26.68533742427826,9.230528917979996,6.698947509129842,0.7071990011920286,10,0.3,4,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 10}",-578.188806118713,-557.6559098215492,-387.0294206287647,-414.32973116325866,-253.3824187217283,-296.3185637064201,-414.4841416934057,121.0840113724984,78
28.674191276232403,7.417036248282772,6.897692481676738,1.0847736594340371,10,0.3,4,20,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 4, 'min_samples_split': 20}",-580.553555542983,-560.3701170894456,-385.8428414529817,-416.82510897555727,-253.70929559672638,-288.63901517541194,-414.32332230551765,123.40513500212892,76
26.856972018877666,6.417062133137807,6.548306504885356,0.5079821957395169,10,0.3,8,5,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 5}",-577.0657501290997,-560.5765881195296,-384.2798082790973,-418.67235313902626,-251.04273670298903,-294.2069414739013,-414.30736297394054,122.3963067457602,74
26.690645575523376,7.600864143028402,6.237548589706421,0.4882799299538414,10,0.3,8,10,"{'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 8, 'min_samples_split': 10}",-577.0657501290997,-560.5765881195296,-384.2798082790973,-418.67235313902626,-251.04273670298903,-294.2069414739013,-414.30736297394054,122.3963067457602,74
